country;year;action;priority;public_ri_investment;private_ri_investment;inventions;public_ri_investment_eu_share;private_ri_investment_eu_share;inventions_eu_share;specialisation_index_inventions
Ireland;2010;Renewable energy technologies;Number 1 in Renewables;6,238;40,9296529;10,79074107;0,008524616;0,007695406;0,006418983;0,162968873
Ireland;2010;Smart solutions for consumers;Smart systems;11,0715;30,1429594;7,014927039;0,086800312;0,011340924;0,009314692;0,6876033
Ireland;2010;Integrated & flexible energy system;Smart systems;5,821;8,4999673;3,16310281;0,00916585;0,008125287;0,009339862;0,69216347
Ireland;2010;Energy efficiency in buildings;Energy efficiency;11,0715;5,44791;1,34337718;0,05694403;0,00456371;0,004227564;-0,234064838
Ireland;2010;Energy efficiency in industry;Energy efficiency;0,799;16,596958;4,815108102;0,001877708;0,006329138;0,00564868;0,023408058
Ireland;2010;Batteries & e-mobility;Sustainable transport;;5,014539;1,611111112;;0,001412195;0,001586608;-0,712543957
Ireland;2010;Renewable fuels & bioenergy;Sustainable transport;4,791;3,36146;1,915384613;0,005073231;0,002159821;0,004373653;-0,207596911
Ireland;2010;CCUS;CCUS;0,043;;0;0,000289961;;0;0
Ireland;2010;Nuclear safety;Nuclear safety;0;;0;0;;0;0
Ireland;2011;Renewable energy technologies;Number 1 in Renewables;9,652;32,103246;9,486609627;0,01311998;0,006388384;0,004965949;0,486847282
Ireland;2011;Smart solutions for consumers;Smart systems;0,4435;17,4673736;4,151592537;0,004151118;0,007466979;0,005438982;0,628477527
Ireland;2011;Integrated & flexible energy system;Smart systems;4,551;4,0597237;1,618193781;0,006170958;0,00421735;0,004385337;0,313007316
Ireland;2011;Energy efficiency in buildings;Energy efficiency;0,4435;6,668036;2,358585842;0,002462705;0,008166633;0,007599573;1,275376655
Ireland;2011;Energy efficiency in industry;Energy efficiency;0,986;8,174797;2,173400708;0,002444024;0,002922145;0,002168188;-0,350826228
Ireland;2011;Batteries & e-mobility;Sustainable transport;;2,008938;0,404295024;;0,000475868;0,000309585;-0,90730771
Ireland;2011;Renewable fuels & bioenergy;Sustainable transport;4,346;1,22284;0,25;0,00429801;0,000795181;0,000471067;-0,858958652
Ireland;2011;CCUS;CCUS;0;;0,799999952;0;;0,007483023;1,240480643
Ireland;2011;Nuclear safety;Nuclear safety;0,359;;0;0,000327017;;0;0
Ireland;2012;Renewable energy technologies;Number 1 in Renewables;7,754;38,260429;13,66190483;0,011775818;0,007768632;0,006991691;0,363002959
Ireland;2012;Smart solutions for consumers;Smart systems;8,757;21,672828;8,039565848;0,075277579;0,008712357;0,007854517;0,531207516
Ireland;2012;Integrated & flexible energy system;Smart systems;5,647;24,4572748;6,471078409;0,007816518;0,021215463;0,01298217;1,530823427
Ireland;2012;Energy efficiency in buildings;Energy efficiency;8,757;9,483909;3,166666672;0,042726226;0,015084885;0,012929853;1,520624454
Ireland;2012;Energy efficiency in industry;Energy efficiency;2,027;10,7411085;4,608473414;0,004423058;0,00340732;0,003867573;-0,246031649
Ireland;2012;Batteries & e-mobility;Sustainable transport;;5,6777634;1,522548962;;0,001164249;0,001011842;-0,802745407
Ireland;2012;Renewable fuels & bioenergy;Sustainable transport;2,35;0,921267;0,324999988;0,002733745;0,000487785;0,000443426;-0,913555791
Ireland;2012;CCUS;CCUS;0;;0;0;;0;0
Ireland;2012;Nuclear safety;Nuclear safety;0,28;;0;0,000224312;;0;0
Ireland;2013;Renewable energy technologies;Number 1 in Renewables;13,422;25,251978;10,79236125;0,018673187;0,006798937;0,006754831;0,521731149
Ireland;2013;Smart solutions for consumers;Smart systems;0,0415;9,937402;3,80238094;0,000380801;0,004441273;0,003597629;-0,189524721
Ireland;2013;Integrated & flexible energy system;Smart systems;9,322;11,237437;3,285714295;0,010494531;0,009734305;0,00671131;0,511926694
Ireland;2013;Energy efficiency in buildings;Energy efficiency;1,346;4,295388;1,142857172;0,007950912;0,007935525;0,005580177;0,257104747
Ireland;2013;Energy efficiency in industry;Energy efficiency;1,4075;3,92181;2,37410716;0,003622262;0,001205422;0,001895968;-0,572875569
Ireland;2013;Batteries & e-mobility;Sustainable transport;;4,840585;2,346296318;;0,001218363;0,001635472;-0,631560249
Ireland;2013;Renewable fuels & bioenergy;Sustainable transport;2,612;8,86638;7,100000098;0,003339579;0,004584304;0,010011696;1,255439176
Ireland;2013;CCUS;CCUS;0;;0;0;;0;0
Ireland;2013;Nuclear safety;Nuclear safety;0,269;;0;0,000212363;;0;0
Ireland;2014;Renewable energy technologies;Number 1 in Renewables;16,67;39,984851;12,06031765;0,024334782;0,011748026;0,008810773;0,89652973
Ireland;2014;Smart solutions for consumers;Smart systems;0,965;17,1803696;7,472222261;0,007537005;0,007372782;0,007205057;0,550897347
Ireland;2014;Integrated & flexible energy system;Smart systems;7,36;10,436426;4,041666627;0,007751861;0,00990645;0,007874385;0,694971111
Ireland;2014;Energy efficiency in buildings;Energy efficiency;1,155;5,12506;1,666666687;0,006669817;0,009452266;0,008895746;0,914820297
Ireland;2014;Energy efficiency in industry;Energy efficiency;0,19;21,86567;4,66666669;0,000481641;0,006693526;0,003548073;-0,236272912
Ireland;2014;Batteries & e-mobility;Sustainable transport;;1,41121;0,472222228;;0,000363112;0,000342948;-0,92618008
Ireland;2014;Renewable fuels & bioenergy;Sustainable transport;3,06;2,56044;1;0,004392958;0,001102686;0,001277912;-0,724927952
Ireland;2014;CCUS;CCUS;0;;0;0;;0;0
Ireland;2014;Nuclear safety;Nuclear safety;0;;0;0;;0;0
Ireland;2015;Renewable energy technologies;Number 1 in Renewables;16,039;29,2738488;10,30833335;0,023090181;0,009681745;0,008261264;0,313647734
Ireland;2015;Smart solutions for consumers;Smart systems;0,2465;13,8895994;7,841666779;0,002345115;0,006307581;0,008185203;0,301553195
Ireland;2015;Integrated & flexible energy system;Smart systems;31,916;13,088036;5,64166666;0,033744257;0,01269648;0,012278107;0,952377778
Ireland;2015;Energy efficiency in buildings;Energy efficiency;0,591;5,109652;1,587500006;0,003877236;0,017100571;0,010573047;0,681251186
Ireland;2015;Energy efficiency in industry;Energy efficiency;0,6025;26,792331;7,553571522;0,001506198;0,007493437;0,005649208;-0,101702869
Ireland;2015;Batteries & e-mobility;Sustainable transport;;3,206803;1,087499972;;0,000902074;0,000920085;-0,853694573
Ireland;2015;Renewable fuels & bioenergy;Sustainable transport;10,881;10,552174;5,595238209;0,015985519;0,004810097;0,006992412;0,111883944
Ireland;2015;CCUS;CCUS;;;0;;;0;0
Ireland;2015;Nuclear safety;Nuclear safety;0;;0;0;;0;0
Ireland;2016;Renewable energy technologies;Number 1 in Renewables;8,438;13,160054;6,020833343;0,01219051;0,004495351;0,005037027;0,207452477
Ireland;2016;Smart solutions for consumers;Smart systems;0,0375;13,529091;4,236111142;0,000376864;0,006418065;0,00483244;0,158409635
Ireland;2016;Integrated & flexible energy system;Smart systems;5,443;5,191145;1,722222194;0,006279205;0,005744588;0,004141561;-0,007204441
Ireland;2016;Energy efficiency in buildings;Energy efficiency;0,7845;5,286286;1,833333373;0,005761346;0,016629031;0,014099593;2,379888108
Ireland;2016;Energy efficiency in industry;Energy efficiency;1,185;16,18655;6,233333431;0,00324449;0,005340066;0,004897283;0,173953586
Ireland;2016;Batteries & e-mobility;Sustainable transport;;3,283858;1,958333321;;0,001016685;0,001663366;-0,60126571
Ireland;2016;Renewable fuels & bioenergy;Sustainable transport;2,032;2,86696;2,75;0,003170281;0,001419686;0,003882384;-0,069333276
Ireland;2016;CCUS;CCUS;0,043;;0;0,000703765;;0;0
Ireland;2016;Nuclear safety;Nuclear safety;0;;0;0;;0;0
Ireland;2017;Renewable energy technologies;Number 1 in Renewables;7,406;3,58118;0;0,010831741;0,004358849;0;0
Ireland;2017;Smart solutions for consumers;Smart systems;0,047;4,17962;0;0,000416345;0,005024059;0;0
Ireland;2017;Integrated & flexible energy system;Smart systems;7,929;4,134077;0;0,008746305;0,01035699;0;0
Ireland;2017;Energy efficiency in buildings;Energy efficiency;0,716;3,03531;0;0,004135615;0,022420733;0;0
Ireland;2017;Energy efficiency in industry;Energy efficiency;1,112;4,96702;0;0,002627425;0,00455123;0;0
Ireland;2017;Batteries & e-mobility;Sustainable transport;;3,56714;0;;0,002594194;0;0
Ireland;2017;Renewable fuels & bioenergy;Sustainable transport;2,402;;0;0,003609702;;0;0
Ireland;2017;CCUS;CCUS;0,043;;0;0,000568521;;0;0
Ireland;2017;Nuclear safety;Nuclear safety;0;;0;0;;0;0
Ireland;2018;Renewable energy technologies;Number 1 in Renewables;6,672;;0;0,011366796;;0;0
Ireland;2018;Smart solutions for consumers;Smart systems;0,2085;;0;0,002528961;;0;0
Ireland;2018;Integrated & flexible energy system;Smart systems;6,29;;0;0,006422528;;0;0
Ireland;2018;Energy efficiency in buildings;Energy efficiency;1,0795;;0;0,011169473;;0;0
Ireland;2018;Energy efficiency in industry;Energy efficiency;1,453;;0;0,00481747;;0;0
Ireland;2018;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Ireland;2018;Renewable fuels & bioenergy;Sustainable transport;3,411;;0;0,004819418;;0;0
Ireland;2018;CCUS;CCUS;0,105;;0;0,001201614;;0;0
Ireland;2018;Nuclear safety;Nuclear safety;0;;0;0;;0;0
Ireland;2019;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Ireland;2019;Smart solutions for consumers;Smart systems;;;0;;;0;0
Ireland;2019;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Ireland;2019;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Ireland;2019;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Ireland;2019;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Ireland;2019;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Ireland;2019;CCUS;CCUS;;;0;;;0;0
Ireland;2019;Nuclear safety;Nuclear safety;;;0;;;0;0
Ireland;2020;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Ireland;2020;Smart solutions for consumers;Smart systems;;;0;;;0;0
Ireland;2020;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Ireland;2020;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Ireland;2020;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Ireland;2020;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Ireland;2020;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Ireland;2020;CCUS;CCUS;;;0;;;0;0
Ireland;2020;Nuclear safety;Nuclear safety;;;0;;;0;0
Italy;2004;Renewable energy technologies;Number 1 in Renewables;48,3;29,282431;8,75215207;0,250453633;0,024571479;0,021548924;-0,534592005
Italy;2004;Smart solutions for consumers;Smart systems;7;91,7357577;29,31908326;0,246258854;0,078665646;0,066453099;0,435236582
Italy;2004;Integrated & flexible energy system;Smart systems;126,7;29,2133224;11,5814394;0,261053129;0,080505595;0,075277217;0,625817553
Italy;2004;Energy efficiency in buildings;Energy efficiency;7;4,217495;1,700000018;0,246258432;0,025219914;0,024105527;-0,479375159
Italy;2004;Energy efficiency in industry;Energy efficiency;7;102,373433;30,35559659;0,112471987;0,052824128;0,05279514;0,140255565
Italy;2004;Batteries & e-mobility;Sustainable transport;;7,808465;3,190476254;;0,014417636;0,015828701;-0,658135875
Italy;2004;Renewable fuels & bioenergy;Sustainable transport;3,5;54,9281868;15,54849449;0,017454197;0,062898007;0,055751309;0,204102139
Italy;2004;CCUS;CCUS;0;3,01575;1;0;0,030490175;0,024252103;-0,476209439
Italy;2004;Nuclear safety;Nuclear safety;85,5;;0,5;0,100233498;;0,014948708;-0,677141733
Italy;2005;Renewable energy technologies;Number 1 in Renewables;47,5;31,282184;8,264232185;0,17706942;0,019030166;0,018711796;-0,5412395
Italy;2005;Smart solutions for consumers;Smart systems;8;64,890654;22,35188895;0,194415097;0,058438116;0,04770036;0,169478385
Italy;2005;Integrated & flexible energy system;Smart systems;104,5;17,100265;5,786052814;0,22054697;0,038345283;0,034272742;-0,159728946
Italy;2005;Energy efficiency in buildings;Energy efficiency;8;5,544369;1,333333351;0,197442782;0,013978874;0,0109009;-0,732740657
Italy;2005;Energy efficiency in industry;Energy efficiency;7;116,3596081;36,55499996;0,081867015;0,058114449;0,06070896;0,488412602
Italy;2005;Batteries & e-mobility;Sustainable transport;;33,986766;11,05326333;;0,044860879;0,046783231;0,146992989
Italy;2005;Renewable fuels & bioenergy;Sustainable transport;3;50,906316;12,99111578;0,01127651;0,042779655;0,039434778;-0,033170383
Italy;2005;CCUS;CCUS;0;2,29593;0,797619045;0;0,019449744;0,016819015;-0,587645155
Italy;2005;Nuclear safety;Nuclear safety;80;5,84241;0,875;0,09353592;0,018808379;0,024816629;-0,391566193
Italy;2006;Renewable energy technologies;Number 1 in Renewables;34;65,050431;19,83033392;0,124039897;0,030573415;0,033575959;-0,238966694
Italy;2006;Smart solutions for consumers;Smart systems;13,5;79,885766;29,82475889;0,263034774;0,060888804;0,059928797;0,358347213
Italy;2006;Integrated & flexible energy system;Smart systems;156;33,9854047;8,007142883;0,292671199;0,077108137;0,048758128;0,105152633
Italy;2006;Energy efficiency in buildings;Energy efficiency;13,5;19,681554;3,903282842;0,250784686;0,037142802;0,032862876;-0,255129434
Italy;2006;Energy efficiency in industry;Energy efficiency;18,8;97,6654362;27,19622951;0,150236826;0,044450581;0,041747388;-0,053752931
Italy;2006;Batteries & e-mobility;Sustainable transport;;24,1479049;8,279761817;;0,027187223;0,026806735;-0,392398047
Italy;2006;Renewable fuels & bioenergy;Sustainable transport;38;89,7041312;23,84204447;0,094299477;0,066349267;0,063086806;0,429926702
Italy;2006;CCUS;CCUS;1;7,774139;1,940024618;0,031466396;0,054074069;0,039412521;-0,106675078
Italy;2006;Nuclear safety;Nuclear safety;88;;0;0,101698067;;0;0
Italy;2007;Renewable energy technologies;Number 1 in Renewables;42;138,3085594;38,1364505;0,143661066;0,054558329;0,045284973;0,032866916
Italy;2007;Smart solutions for consumers;Smart systems;14;91,642707;22,73369763;0,175354985;0,046581594;0,04003205;-0,086942594
Italy;2007;Integrated & flexible energy system;Smart systems;123;30,463191;8,159756958;0,239765717;0,056938412;0,04180099;-0,046596314
Italy;2007;Energy efficiency in buildings;Energy efficiency;14;66,796707;12,9620479;0,169891757;0,068264986;0,063547701;0,449406146
Italy;2007;Energy efficiency in industry;Energy efficiency;19;160,9281897;40,35827844;0,098080652;0,072026497;0,05935973;0,353886241
Italy;2007;Batteries & e-mobility;Sustainable transport;;35,113576;12,42724713;;0,024895865;0,02577378;-0,412147489
Italy;2007;Renewable fuels & bioenergy;Sustainable transport;53;66,6672022;15,59391233;0,098631955;0,03408383;0,031871291;-0,273074494
Italy;2007;CCUS;CCUS;2,5;12,2707181;3,118161226;0,037006844;0,055344372;0,046595409;0,062755565
Italy;2007;Nuclear safety;Nuclear safety;87;35,48323;2,611111134;0,093558509;0,098733288;0,07935929;0,810039406
Italy;2008;Renewable energy technologies;Number 1 in Renewables;67;225,9985965;70,84151394;0,17617908;0,062177105;0,059595339;0,255778058
Italy;2008;Smart solutions for consumers;Smart systems;28,5;121,623696;35,03144102;0,268846804;0,054442015;0,052554462;0,107414459
Italy;2008;Integrated & flexible energy system;Smart systems;101;33,351072;10,70095243;0,181428927;0,053585718;0,046058458;-0,029467709
Italy;2008;Energy efficiency in buildings;Energy efficiency;28,5;50,8691273;14,02963983;0,237526926;0,058421977;0,059294094;0,249430296
Italy;2008;Energy efficiency in industry;Energy efficiency;19;98,9591701;27,59811963;0,097544431;0,042520822;0,039157968;-0,174873109
Italy;2008;Batteries & e-mobility;Sustainable transport;;47,627616;16,53917757;;0,030640173;0,030956943;-0,347683056
Italy;2008;Renewable fuels & bioenergy;Sustainable transport;52;74,14754;18,59855671;0,096921776;0,041958234;0,040578388;-0,144942376
Italy;2008;CCUS;CCUS;8;6,743575;2,013888907;0,154367889;0,025894411;0,022034958;-0,535684891
Italy;2008;Nuclear safety;Nuclear safety;75;4,0388;1;0,078711479;0,023450339;0,040826142;-0,139721756
Italy;2009;Renewable energy technologies;Number 1 in Renewables;45;382,8556952;117,7069511;0,086989937;0,078229914;0,079936143;0,259049148
Italy;2009;Smart solutions for consumers;Smart systems;37,5;164,491063;51,16059274;0,298653803;0,073757813;0,069836064;0,099965975
Italy;2009;Integrated & flexible energy system;Smart systems;35;54,839173;15,76111876;0,068403615;0,062305932;0,057450239;-0,095119278
Italy;2009;Energy efficiency in buildings;Energy efficiency;37,5;84,922992;21,52055557;0,257931078;0,066109678;0,070387724;0,108655003
Italy;2009;Energy efficiency in industry;Energy efficiency;40;152,4924648;39,13574064;0,110080651;0,061676674;0,052300406;-0,176232678
Italy;2009;Batteries & e-mobility;Sustainable transport;;74,657088;25,28125764;;0,035165349;0,036212019;-0,429635824
Italy;2009;Renewable fuels & bioenergy;Sustainable transport;59;114,834844;33,33874304;0,074663698;0,063123187;0,072830273;0,147126828
Italy;2009;CCUS;CCUS;11;8,867605;2,559554816;0,083255754;0,028901494;0,022145383;-0,651195008
Italy;2009;Nuclear safety;Nuclear safety;85;4,2083;1;0,084794565;0,018274125;0,026437637;-0,583589066
Italy;2010;Renewable energy technologies;Number 1 in Renewables;86,681;404,4465546;115,3623156;0,118454994;0,076042189;0,06862446;0,295747978
Italy;2010;Smart solutions for consumers;Smart systems;;173,881604;47,53957027;;0,065420853;0,063124887;0,191906573
Italy;2010;Integrated & flexible energy system;Smart systems;118,632;39,496037;14,30023703;0,186800061;0,037755043;0,042225072;-0,202717927
Italy;2010;Energy efficiency in buildings;Energy efficiency;24,9995;86,385547;24,78362216;0,128579893;0,072365113;0,077993242;0,472646725
Italy;2010;Energy efficiency in industry;Energy efficiency;24,9995;168,115237;42,66689714;0,058750634;0,064109613;0,050053218;-0,054909045
Italy;2010;Batteries & e-mobility;Sustainable transport;;69,473165;22,9270396;;0,019565043;0,022578344;-0,573681983
Italy;2010;Renewable fuels & bioenergy;Sustainable transport;36,446;75,330902;21,67248003;0,038592985;0,048401971;0,049487661;-0,06558773
Italy;2010;CCUS;CCUS;;12,499458;3,880926303;;0,044485075;0,036783836;-0,305457827
Italy;2010;Nuclear safety;Nuclear safety;81,115;;1;0,078157118;;0,019298414;-0,63561271
Italy;2011;Renewable energy technologies;Number 1 in Renewables;97,696;358,516454;105,646577;0,132798334;0,071342965;0,055302739;0,305360981
Italy;2011;Smart solutions for consumers;Smart systems;;117,239734;38,67923332;;0,050117819;0,050673486;0,1960925
Italy;2011;Integrated & flexible energy system;Smart systems;130,416;42,539462;15,73872657;0,176838435;0,04419114;0,042652264;0,006760277
Italy;2011;Energy efficiency in buildings;Energy efficiency;45,378;65,55372;20,98097001;0,251978882;0,080286483;0,067602546;0,595684538
Italy;2011;Energy efficiency in industry;Energy efficiency;45,378;120,625365;37,33904721;0,112479642;0,043118474;0,037249485;-0,120766442
